,Unnamed: 0,companyName,country,prefix,streetAddress1,streetAddress2
220,220,ASUSTek COMPUTER INC.,TW,00:1e:8c,"15,Li-Te Rd.,Peitou",Taipei    112
221,221,ASUSTek COMPUTER INC.,TW,00:15:f2,"No.5 Shing Yeh Street,Kwei Shan Hsiang,Taoyuan",Taipei    333
222,222,ASUSTek COMPUTER INC.,TW,00:23:54,"15,Li-Te Rd.,Peitou,Taipei 112 ,Taiwan",Taipei  Taiwan  112
223,223,ASUSTek COMPUTER INC.,TW,00:1f:c6,"15,Li-Te Rd.,Peitou,Taipei 112 ,Taiwan",Taipei  Taiwan  112
224,224,ShenZhen Protruly Electronic Ltd co.,CN,60:18:2e,ShenNan Road 1004,Shen Zhen  GuangDong  518000
225,225,"Cisco Systems, Inc",US,f4:cf:e2,170 West Tasman Drive,San Jose  CA  95134
226,226,"Cisco Systems, Inc",US,50:1c:bf,170 West Tasman Drive,San Jose  CA  95134
227,227,"HUAWEI TECHNOLOGIES CO.,LTD",CN,28:5f:db,"Building 17,Nangang Industrial Park, Tangtou 3nd Industrial Estate,Shiyan Baoan District,",Shenzhen  Guangdong  518108
228,228,"HUAWEI TECHNOLOGIES CO.,LTD",CN,40:4d:8e,"Building 17,Nangang Industrial Park, Tangtou 3nd Industrial Estate,Shiyan Baoan District,",Shenzhen  Guangdong  518108
229,229,"HUAWEI TECHNOLOGIES CO.,LTD",CN,78:1d:ba,"HUAWEI Industrial Base Bantian,Longgang",Shenzhen  guangdong  518129
230,230,"HUAWEI TECHNOLOGIES CO.,LTD",CN,00:1e:10,"HUAWEI INDUSTRIAL PK BANTIAN, LONGGANG DIST SHENZHEN",SHENZHEN  GUANGDONG  518077
231,231,"Cisco Systems, Inc",US,88:f0:31,170 West Tasman Drive,San Jose  CA  95134
232,232,"Cisco Systems, Inc",US,50:87:89,170 West Tasman Drive,San Jose  CA  95134
233,233,"Cisco Systems, Inc",US,38:1c:1a,170 West Tasman Drive,San Jose  CA  95134
234,234,"Cisco Systems, Inc",US,f4:0f:1b,170 West Tasman Drive,San Jose  CA  95134
235,235,"Cisco Systems, Inc",US,bc:67:1c,170 West Tasman Drive,San Jose  CA  95134
236,236,"Cisco Systems, Inc",US,a0:ec:f9,170 West Tasman Drive,San Jose  CA  95134
237,237,"Cisco Systems, Inc",US,d4:6d:50,170 West Tasman Drive,San Jose  CA  95134
238,238,"Cisco Systems, Inc",US,1c:e8:5d,170 West Tasman Drive,San Jose  CA  95134
239,239,"Cisco Systems, Inc",US,c4:72:95,170 West Tasman Drive,San Jose  CA  95134
240,240,"Cisco Systems, Inc",US,a0:55:4f,170 West Tasman Drive,San Jose  CA  95134
241,241,"Cisco Systems, Inc",US,84:b8:02,170 West Tasman Drive,San Jose  CA  95134
242,242,"Cisco Systems, Inc",US,bc:c4:93,170 West Tasman Drive,San Jose  CA  95134
243,243,Cisco SPVTG,US,00:19:47,5030 Sugarloaf Parkway,Lawrenceville  GA  30044
244,244,Cisco SPVTG,US,00:22:ce,5030 Sugarloaf Parkway,Lawrenceville  GA  30042
245,245,"Cisco Systems, Inc",US,f0:29:29,170 West Tasman Drive,San Jose  CA  95134
246,246,"Cisco Systems, Inc",US,ec:e1:a9,170 West Tasman Drive,San Jose  CA  95134
247,247,"Cisco Systems, Inc",US,7c:69:f6,170 West Tasman Drive,San Jose  CA  95134
248,248,"Cisco Systems, Inc",US,c0:8c:60,170 West Tasman Drive,San Jose  CA  95134
249,249,"Cisco Systems, Inc",US,c0:25:5c,170 West Tasman Drive,San Jose  CA  95134
250,250,"Cisco Systems, Inc",US,88:5a:92,170 West Tasman Drive,San Jose  CA  95134
251,251,"Cisco Systems, Inc",US,e4:c7:22,170 West Tasman Drive,San Jose  CA  95134
252,252,"Cisco Systems, Inc",US,c0:7b:bc,170 West Tasman Drive,San Jose  CA  95134
253,253,"Cisco Systems, Inc",US,00:90:f2,170 W. TASMAN DR.,SAN JOSE  CA  95134-1706
254,254,"Cisco Systems, Inc",US,00:17:3b,170 West Tasman Dr.,San Jose  CA  95134-1706
255,255,"Cisco Systems, Inc",US,00:40:0b,170 WEST TASMAN DRIVE,SAN JOSE  CA  95134-1706
256,256,"Cisco Systems, Inc",US,00:60:09,170 WEST TASMAN DRIVE,SAN JOSE  CA  95134-1706
257,257,"Cisco Systems, Inc",US,00:60:47,170 WEST TASMAN DRIVE,SAN JOSE  CA  95134-1706
258,258,"Cisco Systems, Inc",US,00:06:c1,170 WEST TASMAN DRIVE,SAN JOSE  CA  95134-1706
259,259,"Cisco Systems, Inc",US,00:e0:14,170 WEST TASMAN DRIVE,SAN JOSE  CA  95134-1706
260,260,"Cisco Systems, Inc",US,00:e0:1e,170 WEST TASMAN DRIVE,SAN JOSE  CA  95134-1706
261,261,"Cisco Systems, Inc",US,ac:f2:c5,170 West Tasman Drive,San Jose  CA  95134
262,262,"Apple, Inc.",US,cc:c7:60,1 Infinite Loop,Cupertino  CA  95014
263,263,"Apple, Inc.",US,08:74:02,1 Infinite Loop,Cupertino  CA  95014
264,264,"Apple, Inc.",US,28:5a:eb,1 Infinite Loop,Cupertino  CA  95014
265,265,"Apple, Inc.",US,28:f0:76,1 Infinite Loop,Cupertino  CA  95014
266,266,Saffron Solutions Inc,US,84:28:5a,1337 Mass Ave #273,Arlington  MA  02476
267,267,Intellisis,US,80:a1:ab,10350 Science Center Dr,San Diego  CA  92121
268,268,"Apple, Inc.",US,44:d8:84,1 Infinite Loop,CUPERTINO  CA  95014
269,269,"Apple, Inc.",US,ec:85:2f,1 Infinite Loop,CUPERTINO  CA  95014
270,270,"Apple, Inc.",US,28:6a:ba,1 Infinite Loop,CUPERTINO  CA  95014
271,271,"Apple, Inc.",US,70:56:81,1 Infinite Loop,CUPERTINO  CA  95014
272,272,"Apple, Inc.",US,7c:d1:c3,1 Infinite Loop,CUPERTINO  CA  95014
273,273,"Apple, Inc.",US,f0:dc:e2,1 Infinite Loop,CUPERTINO  CA  95014
274,274,"Apple, Inc.",US,b0:65:bd,1 Infinite Loop,CUPERTINO  CA  95014
275,275,"Apple, Inc.",US,a8:20:66,1 Infinite Loop,CUPERTINO  CA  95014
276,276,"Apple, Inc.",US,bc:67:78,1 Infinite Loop,CUPERTINO  CA  95014
277,277,"Apple, Inc.",US,68:96:7b,1 Infinite Loop,CUPERTINO  CA  95014
278,278,"Apple, Inc.",US,84:85:06,1 Infinite Loop,CUPERTINO  CA  95014
279,279,"Apple, Inc.",US,b4:f0:ab,1 Infinite Loop,CUPERTINO  CA  95014
280,280,"Apple, Inc.",US,10:dd:b1,1 Infinite Loop,CUPERTINO  CA  95014
281,281,"Apple, Inc.",US,04:f7:e4,1 Infinite Loop,CUPERTINO  CA  95014
282,282,"Apple, Inc.",US,34:c0:59,1 Infinite Loop,CUPERTINO  CA  95014
283,283,"Apple, Inc.",US,f0:d1:a9,1 Infinite Loop,CUPERTINO  CA  95014
284,284,"Apple, Inc.",US,f8:27:93,1 Infinite Loop,Cupertino  CA  95014
285,285,"Apple, Inc.",US,ac:fd:ec,1 Infinite Loop,Cupertino  CA  95014
286,286,"Apple, Inc.",US,d0:e1:40,1 Infinite Loop,Cupertino  CA  95014
287,287,ASUSTek COMPUTER INC.,TW,f8:32:e4,"15,Li-Te Rd., Peitou, Taipei 112, Taiwan",Taipei  Taiwan  112
288,288,"Apple, Inc.",US,8c:7c:92,1 Infinite Loop,Cupertino  CA  95014
289,289,"Apple, Inc.",US,78:31:c1,1 Infinite Loop,Cupertino  CA  95014
290,290,"Apple, Inc.",US,f4:37:b7,1 Infinite Loop,Cupertino  CA  95014
291,291,"Apple, Inc.",US,54:ae:27,1 Infinite Loop,Cupertino  CA  95014
292,292,"Apple, Inc.",US,64:76:ba,1 Infinite Loop,Cupertino  CA  95014
293,293,"Apple, Inc.",US,84:b1:53,1 Infinite Loop,Cupertino  CA  95014
294,294,"Apple, Inc.",US,78:3a:84,1 Infinite Loop,Cupertino  CA  95014
295,295,"Apple, Inc.",US,2c:be:08,1 Infinite Loop,Cupertino  CA  95014
296,296,"Apple, Inc.",US,24:e3:14,1 Infinite Loop,Cupertino  CA  95014
297,297,"Cisco Systems, Inc",US,00:10:ff,170 WEST TASMAN DRIVE,SAN JOSE  CA  95134-1706
298,298,"Cisco Systems, Inc",US,34:bd:c8,170 West Tasman Drive,San Jose  CA  95134
299,299,"Cisco Systems, Inc",US,54:a2:74,170 West Tasman Drive,San Jose  CA  95134
300,300,"Cisco Systems, Inc",US,58:97:bd,170 West Tasman Drive,San Jose  CA  95134
301,301,"Cisco Systems, Inc",US,04:6c:9d,170 West Tasman Drive,San Jose  CA  95134
302,302,"Apple, Inc.",US,60:fe:c5,1 Infinite Loop,Cupertino  CA  95014
303,303,"Apple, Inc.",US,00:a0:40,1 Infinite Loop,CUPERTINO  CA  95014
304,304,"Apple, Inc.",US,bc:3b:af,1 Infinite Loop,CUPERTINO  CA  95014
305,305,"Apple, Inc.",US,78:6c:1c,1 Infinite Loop,CUPERTINO  CA  95014
306,306,"Apple, Inc.",US,04:15:52,1 Infinite Loop,CUPERTINO  CA  95014
307,307,"Apple, Inc.",US,38:48:4c,1 Infinite Loop,CUPERTINO  CA  95014
308,308,"Apple, Inc.",US,70:11:24,1 Infinite Loop,CUPERTINO  CA  95014
309,309,"Apple, Inc.",US,c8:6f:1d,1 Infinite Loop,CUPERTINO  CA  95014
310,310,"Apple, Inc.",US,68:5b:35,1 Infinite Loop,CUPERTINO  CA  95014
311,311,"Apple, Inc.",US,38:0f:4a,1 Infinite Loop,CUPERTINO  CA  95014
312,312,"Apple, Inc.",US,30:10:e4,1 Infinite Loop,Cupertino  CA  95014
313,313,"Apple, Inc.",US,04:db:56,1 Infinite Loop,Cupertino  CA  95014
314,314,"Apple, Inc.",US,88:1f:a1,1 Infinite Loop,CUPERTINO  CA  95014
315,315,"Apple, Inc.",US,04:e5:36,1 Infinite Loop,CUPERTINO  CA  95014
316,316,"Apple, Inc.",US,10:9a:dd,1 Infinite Loop,CUPERTINO  CA  95014
317,317,"Apple, Inc.",US,40:a6:d9,1 Infinite Loop,CUPERTINO  CA  95014
318,318,"Apple, Inc.",US,7c:f0:5f,1 Infinite Loop,CUPERTINO  CA  95014
319,319,"Apple, Inc.",US,a4:b1:97,1 Infinite Loop,CUPERTINO  CA  95014
320,320,"Apple, Inc.",US,0c:74:c2,1 Infinite Loop,CUPERTINO  CA  95014
321,321,"Apple, Inc.",US,40:30:04,1 Infinite Loop,CUPERTINO  CA  95014
322,322,"Apple, Inc.",US,48:60:bc,1 Infinite Loop,CUPERTINO  CA  95014
323,323,"Apple, Inc.",US,50:ea:d6,1 Infinite Loop,CUPERTINO  CA  95014
324,324,"Apple, Inc.",US,28:e0:2c,1 Infinite Loop,CUPERTINO  CA  95014
325,325,"Apple, Inc.",US,60:c5:47,1 Infinite Loop,CUPERTINO  CA  95014
326,326,"Apple, Inc.",US,7c:11:be,1 Infinite Loop,CUPERTINO  CA  95014
327,327,"Apple, Inc.",US,00:3e:e1,1 Infinite Loop,CUPERTINO  CA  95014
328,328,"Apple, Inc.",US,68:d9:3c,1 Infinite Loop,Cupertino  CA  95014
329,329,"Apple, Inc.",US,2c:f0:ee,1 Infinite Loop,Cupertino  CA  95014
330,330,"Apple, Inc.",US,84:78:8b,1 Infinite Loop,Cupertino  CA  95014
331,331,"Apple, Inc.",US,6c:94:f8,1 Infinite Loop,Cupertino  CA  95014
332,332,"Apple, Inc.",US,70:3e:ac,1 Infinite Loop,Cupertino  CA  95014
333,333,"Apple, Inc.",US,c0:1a:da,1 Infinite Loop,Cupertino  CA  95014
334,334,"Apple, Inc.",US,34:36:3b,1 Infinite Loop,Cupertino  CA  95014
335,335,"Apple, Inc.",US,c8:1e:e7,1 Infinite Loop,Cupertino  CA  95014
336,336,"Apple, Inc.",US,9c:fc:01,1 Infinite Loop,Cupertino  CA  95014
337,337,"Apple, Inc.",US,00:0d:93,1 Infinite Loop,CUPERTINO  CA  95014
338,338,"Apple, Inc.",US,00:1c:b3,1 Infinite Loop,CUPERTINO  CA  95014
339,339,"Apple, Inc.",US,64:b9:e8,1 Infinite Loop,CUPERTINO  CA  95014
340,340,"Apple, Inc.",US,34:15:9e,1 Infinite Loop,CUPERTINO  CA  95014
341,341,"Apple, Inc.",US,58:b0:35,1 Infinite Loop,CUPERTINO  CA  95014
342,342,"Apple, Inc.",US,f0:b4:79,1 Infinite Loop,CUPERTINO  CA  95014
343,343,"ATP Electronics, Inc.",US,14:13:57,2590 North First Street Suite 150,San Jose  CA  95131
344,344,Cisco SPVTG,US,f4:4b:2a,5030 Sugarloaf Parkway,Lawrenceville  GA  30044
345,345,"TRENDnet, Inc.",US,3c:8c:f8,20675 Manhattan Place,Torrance  CA  90501
346,346,Toshiba,JP,78:d6:b2,"2-9,Suehiro-Cho",Ome  Tokyo  1988710
347,347,"Zhejiang Everbright Communication Equip. Co,. Ltd",CN,c0:4a:09,291# Wei 19th Rd.,Wenzhou  Zhejiang  325600
348,348,"JinQianMao  Technology Co.,Ltd.",CN,f0:0d:5c,"58#,Jiangbin Road,Taijiang District",Fuzhou  Fujian  350009
349,349,OVH,FR,2c:08:1c,"2, rue Kellermann",Roubaix  Nord  59100
350,350,"Linctronix Ltd,",TW,30:e0:90,"?9F-1, No.66, Chongqing Rd.,","Banqiao Dist.,  China  22063"
351,351,Charles River Laboratories,US,70:bf:3e,1023 Wappoo Road Suite 43B,Charleston  SC  29407
352,352,"Hangzhou Xueji Technology Co., Ltd.",CN,d8:48:ee,"Room 1902, Tower D, West Intime City",Hangzhou  Zhejiang  310012
353,353,"Fiberhome Telecommunication Technologies Co.,LTD",CN,88:94:7e,No.5 DongXin Road,Wuhan  Hubei  430074
354,354,Poynt Co.,US,88:c2:42,490 S. California Avenue,Palo Alto  California  94306
355,355,"Beijing Infosec Technologies Co., LTD.",CN,e8:34:3e,"Floor 4, Tower C, Global Finance and News Center",Beijing  Beijing  100052
356,356,GOPEACE Inc.,KR,c4:ad:f1,"Woolim Bldg B-916, 14 Sagimakgol-ro 45beon-gil, Jungwon-gu",Seongnam  Gyeonggi  13209
357,357,Source Chain,KR,58:f4:96,#407-4 eBIZ.Center,Seoul  seoul  ASI|KR|KS013|SEOUL
358,358,"Viptela, Inc",US,80:b7:09,"1740 Technology Drive, Ste#500",San Jose  California  95110
359,359,"SHENZHEN MERCURY COMMUNICATION TECHNOLOGIES CO.,LTD.",CN,1c:60:de,"Mid-Fourth Flr.,Building 28,Cui Xi Fourth Road,Ke Yuan West,Nanshan",Shenzhen  Guangdong  518057
360,360,"Shanghai DareGlobal Technologies Co.,Ltd",CN,74:18:65,22F NO.1555 Kongjiang RD,  Shanghai  200092
361,361,TRP Systems BV,NL,dc:dc:07,Televisieweg 159 1322 BH  Almere,Almere  -  -
362,362,Planet Bingo® — 3rd Rock Gaming®,US,08:0a:4e,75190 Gerald Ford Dr.,Palm Desert  CA  92211
363,363,Acoustic Stream,US,0c:1a:10,3213 W Wheeler Street,Seattle  WA  98199
364,364,Control Solutions LLC,US,e4:a3:87,2520 Diehl Rd,Aurora  IL  60502
365,365,iPort,US,dc:82:f6,236 Calle Pintoresco,San Clemente  CA  92672
366,366,G24 Power Limited,GB,c4:9e:41,South Lake Drive,Newport  Gwent  NP10 8AS
367,367,"HUAWEI TECHNOLOGIES CO.,LTD",CN,d0:3e:5c,"No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park",Dongguan    523808
368,368,Goyoo Networks Inc.,CN,c8:a9:fc,"Building D, Kelin Blocks, No.107, Dongsi North St,",Beijing  Beijing  100007
369,369,"Mciao Technologies, Inc.",CN,c4:9f:f3,"Room304, Building 1, No.288 Qiuyi Rd., Binjiang District",Hangzhou  Zhejiang  310052
370,370,KYOCERA Corporation,JP,80:73:9f,2-1-1 Kagahara,Yokohama-shi  Kanagawa  224-8502
371,371,"Shenzhen Ferex Electrical Co.,Ltd",CN,7c:2b:e1,"Block 2,Jiuzhou Industrial Park,Gongming",Shenzhen  Guangdong  518107
372,372,"HangZhou KuoHeng Technology Co.,ltd",CN,30:ff:f6,"No.368,Wangjiali,Chang'ancun Industrial Park,Wenyan Town, Xiaoshan District, Hangzhou, CHina",HangZhou  ZheJiang  311258
373,373,"Beijing Guang Runtong Technology Development Company co.,Ltd",CN,58:53:c0,"Beijing city Haidian District North Third Ring Road 48, Beijing science and Technology Exhibition Center 1 building B block, room 18H",Beijing  Bejing  100000
374,374,ABB Global Industries and Services Private Limited,IN,50:31:ad,"21st floor, World Trade Center",Bangalore  Karnataka  560055
375,375,"Parallel Wireless, Inc",US,2c:a5:39,1 Tara Blvd,Nashua  NH  03062
376,376,Polyera,US,fc:33:5f,8045 Lamon Avenue,Skokie  IL  60077
377,377,"Roqos, Inc.",US,a8:c8:7f,1775 Greensboro Station Place,Mclean  Virginia  22102
378,378,"NEC Platforms, Ltd.",JP,c0:25:a2,2-3 Kandatsukasamachi,Chiyodaku  Tokyo  101-8532
379,379,ROXTON Ltd.,RU,78:53:f2,15 Ostapovsky proezd,Moscow  Moscow  109316
380,380,"Apple, Inc.",US,ac:bc:32,1 Infinite Loop,Cupertino  CA  95014
381,381,Husqvarna AB,SE,94:bb:ae,Drottninggatan 2,Huskvarna  Sweden  56131
382,382,AzureWave Technology Inc.,TW,ac:89:95,"8F., No. 94, Baozhong Rd.",New Taipei City  Taiwan  231
383,383,"HUAWEI TECHNOLOGIES CO.,LTD",CN,f8:98:b9,"No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park",Dongguan    523808
384,384,"Gemtek Technology Co., Ltd.",TW,1c:49:7b,"No. 1 Jen Ai Road Hsinchu Industrial Park Hukou, Hsinchu 30352 TAIWAN, REPUBLIC OF CHINA",Hsinchu  TAIWAN  30352
385,385,"HUAWEI TECHNOLOGIES CO.,LTD",CN,2c:cf:58,"No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park",Dongguan    523808
386,386,Davit Solution co.,KR,54:ff:82,"103-301,Geudaegapremier,21 Deagyeong-Daero 1484beon-Gil",Suwon-Si  Gyeonggi-Do  KS002
387,387,"Jiangxi Hongpai Technology Co., Ltd.",CN,d4:45:e8,"5th Floor,C Region, Zhejiang University Science Park,No. 698,",Nanchang  Jiangxi  330096
388,388,"Shanghai Baud Data Communication Co.,Ltd.",CN,84:79:73,NO.123 JULI RD,PUDONG ZHANGJIANG HIGH-TECH PARK  SHANGHAI  201203
389,389,SHENZHEN XIN FEI JIA ELECTRONIC CO. LTD.,CN,88:1b:99,"#4 BULIDING, HIGH TECH INDUSTRIAL PARK, HE PING COMMUNITY",GUANGDONG  N/A  518000
390,390,Lupine Lighting Systems GmbH,DE,68:12:95,Winnberger Weg 11,Neumarkt  Bavaria  92318
391,391,P2 Mobile Technologies Limited,HK,64:9a:12,"Unit 708, 7/F, Bio-Informatics Centre, No.2 Science Park West Avenue,",Hong Kong  Hong Kong  00000
392,392,"HUAWEI TECHNOLOGIES CO.,LTD",CN,e4:c2:d1,"No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park",Dongguan    523808
393,393,Atomic Rules LLC,US,dc:3c:f6,287 Chester Rd,Auburn  NH  03032
394,394,Qolsys Inc.,US,3c:31:78,1900 The Alameda,San Jose  Ca  95126
395,395,"Fiberhome Telecommunication Technologies Co.,LTD",CN,f4:57:3e,No.5 DongXin Road,Wuhan  Hubei  430074
396,396,"Junilab, Inc.",KR,08:3a:5c,"#205 107 Gyounggyo-Ro, Yeongtong-Gu, Suwon",Suwon  Gyeonggi-Do  443-766
397,397,ShengHai Electronics (Shenzhen) Ltd,CN,4c:ae:31,"Block 17&18,Hui Ming Ying Industry,YanChuan,SongGang",Shenzhen  Guangdong  518105
398,398,ECHOSENS,FR,f0:d6:57,30 Place d'Italie,PARIS 13  Ile de France  75013
399,399,innodisk Corporation,TW,24:69:3e,"5F., No. 237, Sec. 1, Datong Rd., Xizhi Dist.",New Taipei City  Taiwan  221
400,400,Routerboard.com,LV,e4:8d:8c,Mikrotikls SIA,Riga  Riga  LV1009
401,401,"Qingdao Eastsoft Communication Technology Co.,LTD",CN,c0:dc:6a,"Shandong QINGDAO, No. 16A, Shangqing Road, Shibei District",QINGDAO  Shandong  266023
402,402,Vodafone Omnitel B.V.,IT,64:59:f8,"VIA JERVIS, 13 10015 IVREA (TO)",    
403,403,Network Instruments,US,08:2c:b0,10701 Red Circle Dr,Minnetonka  Minnesota  55343
404,404,"MITSUMI ELECTRIC CO.,LTD.",JP,f0:ab:54,"2-11-2, Tsurumaki",Tama-shi  Tokyo  206-8567
405,405,Microsoft Corporation,FI,48:50:73,1 Microsoft Way,Redmond  Washington  98052
406,406,Oilfind International LLC,US,3c:a3:1a,"12651 Briar Forest Dr, Suite 151",Houston  Texas  77077
407,407,"Weifang GoerTek Electronics Co., Ltd.",CN,ac:fd:93,"Gaoxin 2 Road,Free Trade Zone,Weifang,Shandong,261205,P.R.China",Weifang  Shandong  261205
408,408,Cambrionix Ltd,GB,a4:24:dd,St Johns Innovation Centre,Cambridge  Cambridgeshire  CB4 0WS
409,409,"HUAWEI TECHNOLOGIES CO.,LTD",CN,88:a2:d7,"No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park",Dongguan    523808
410,410,"Beijing SHENQI Technology Co., Ltd.",CN,d8:9a:34,No.6 Shang Di West Road, Haidian District  Beijing  100085
411,411,"Bosung Electronics Co., Ltd.",KR,1c:ad:d1,"74-12, Saemaeul-ro.",Gumi-si  Gyeongsangbuk-do  730-930
412,412,"Philips Oral Healthcare, Inc.",US,24:e5:aa,22100 Bothell Everett Hwy,Bothell  WA  98021
413,413,"Suzhou Torchstar Intelligent Technology Co.,Ltd",CN,88:cb:a5,"Rm1704B,Business Building, No.181, Cuiyuan Rd.,SIP",Suzhou  Jiangsu Province  215000
414,414,"MEDIA GLOBAL LINKS CO., LTD.",JP,04:61:69,"580-16, Horikawa-cho",Kawasaki  Kanagawa  212-0013
415,415,LAVA INTERNATIONAL(H.K) LIMITED,CN,ac:56:2c,UNIT L 1/F MAU LAM COMM BLDG 16-18,Hong Kong    
416,416,"Mercedes-Benz USA, LLC",US,3c:ce:15,One Mercedes Drive,Montvale  NJ  07645
417,417,Chuango Security Technology Corporation,CN,84:df:19,"6-17, Overseas Students Pioneer Park,",Fuzhou  Fujian  350015
418,418,"HUAWEI TECHNOLOGIES CO.,LTD",CN,3c:47:11,"No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park",Dongguan    523808
419,419,"Liteon, Inc.",US,24:5b:f0,"3001 Summit Avenue, Suite 400",Plano  Tx  75074
420,420,Invensys Controls UK Limited,GB,fc:fe:c2,401 Southway Drive,Plymouth  Devon  Pl6 6QT
421,421,LG Innotek,KR,e8:f2:e2,"26, Hanamsandan 5beon-ro",Gwangju  Gwangsan-gu  506-731
422,422,Electrocompaniet A.S.,NO,ac:67:6f,Breivikveien 7,Tau  Rogaland  4120
423,423,"Cambridge Mobile Telematics, Inc.",US,4c:b8:2c,"One Broadway, 14th Floor",Cambridge  MA  02142
424,424,Esan electronic co.,KR,f0:22:4e,D&I Building 2nd floor,Gun-Po  Kyunggido  435-862
425,425,ITTIM Technologies,CN,b0:41:1d,"B1606, No.6, Zhongguancun South Street,",Beijing  Beijing  100086
426,426,Acacia Communications,US,7c:b2:5c,3 Clock Tower Place,Maynard  MA  01754
427,427,Instituto Nacional de Tecnología Industrial,AR,78:eb:39,Av. Gral. Paz 5445,San Martín  Buenos Aires  1650
428,428,EMC,US,7c:c9:5a,176 South Street,Hopkinton  MA  01748
429,429,"ZTLX Network Technology Co.,Ltd",CN,ec:ee:d8,"Unit 703,No 77,CuShaHuan",ZhuHai  GuangDong  519000
430,430,"SB SYSTEMS Co.,Ltd",KR,f8:5b:9c,"2F Ventureforum, 323, Pangyo-ro, Bundang-gu",Seongnam-si  Gyeonngi-do  453-400
431,431,"King Slide Technology CO., LTD.",TW,7c:a2:37,"No. 6, Luke 9th Rd.,",Kaohsiung  Taiwan  82151
432,432,Aquantia Corporation,US,30:0e:e3,700 Tasman Drive,Milpitas  CA  95035
433,433,Letv Mobile and Intelligent Information Technology (Beijing) Corporation Ltd.,CN,84:73:03,"5th floor,Hongchengxintai building,No.105,Yaojiayuan Road,Chaoyang District,Beijing",Beijing  Chaoyang  100025
434,434,"OMRON HEALTHCARE Co., Ltd.",JP,b0:49:5f,"53, Kunotsubo, Terado-cho",Muko  Kyoto  6170002
435,435,Sony Mobile Communications AB,SE,bc:6e:64,Nya Vattentornet,Lund  SE  22128
436,436,"Leading Public Performance Co., Ltd.",TH,f4:47:13,137/77-78 Moo 1 Nanthanagarden Soi 12 Pathum-Rangsit Road Banklang Muang Pathumthani 12000 Thailand,Pathumthani  Pathumthani  12000
437,437,TangoWiFi.com,CN,d4:52:2a,TangoWiFi Team,Beijing  Beijing  100022
438,438,Glory Star Technics (ShenZhen) Limited,CN,40:7f:e0,"4/f, West Block, Xi Li Village, Xin Wu Industry Bldg., Nan Shan District, ShenZhen, China",Shenzhen  China  
439,439,"ELECOM CO.,LTD.",JP,bc:5c:4c,"11F Tokyubancho Bldg. 6-2,",Chiyoda-ku  Tokyo  102-0081
440,440,"SHENZHEN MERCURY COMMUNICATION TECHNOLOGIES CO.,LTD.",CN,6c:59:40,"Mid-Fourth Flr.,Building 28,Cui Xi Fourth Road,Ke Yuan West,Nanshan",Shenzhen  Guangdong  518057
441,441,zte corporation,CN,6c:a7:5f,"12/F.,zte R&D building ,kejinan Road,Shenzhen,P.R.China",shenzhen  guangdong  518057
442,442,"Shenzhen Primestone Network Technologies.Co., Ltd.",CN,c8:c5:0e,"Room 705,Complex Building, Tsinghua Hi-Tech Park",Shenzhen  Guangdong  518057
443,443,"Biosoundlab Co., Ltd.",KR,9c:be:e0,"(Sangdaewon-dong, Sunil Technopia 907-908ho)","Jungwon-gu  Seongnam-si Gyeonggi-do,  462726"
444,444,"Mist Systems, Inc.",US,5c:5b:35,4410 El Camino Real,Los Altos  CA  94022
445,445,"SHENZHEN BOOMTECH INDUSTRY CO.,LTD",CN,e8:07:bf,"Floor 6 East, Bldg 6, Yusheng Industrial Area, Xixiang, Bao'an District",Shenzhen  Guangdong  518000
446,446,"IDEO Security Co., Ltd.",KR,e8:16:2b,"1404, Seoul Forest IT Valley, 77, Seongsuil-ro","Seongdong-gu,  SEOUL  133-822"
447,447,zte corporation,CN,70:9f:2d,"12/F.,zte R&D building ,kejinan Road,Shenzhen,P.R.China",shenzhen  guangdong  518057
448,448,"SKG Electric Group(Thailand) Co., Ltd.",CN,ec:e2:fd,"3F,The Second Building,Sanhe village , Longhua Rd, Baoan Dist., Shenzhen, China",Shenzhen  Guangdong  518301
449,449,Avotek corporation,KR,88:e6:03,"9-17, Dongil-ro 174-gil, Nowon-gu, Seoul",Seoul  Seoul  139-808
450,450,Microsoft Corporation,FI,74:e2:8c,1 Microsoft Way,Redmond  Washington  98052
451,451,"HUIZHOU MAORONG INTELLIGENT TECHNOLOGY CO.,LTD",CN,94:f1:9e,China Guangdong Huizhou,Huizhou  Guangdong  516000
452,452,"KEISOKUKI CENTER CO.,LTD.",JP,c4:92:4c,2-6-7 SAKANE,KAWANISHI-CITY  HYOGO  666-0021
453,453,Minxon Hotel Technology INC.,TW,e4:f9:39,"3F, No.37, Dongxing Rd., Xinyi Dist.",Taipei  Taiwan  11070
454,454,WiFiSong,CN,38:c7:0a,"Rm. 605, Building 3, No. 75 Wenyi West Road",Hangzhou  Zhengjiang  310012
455,455,"Sino-Telecom Technology Co.,Ltd.",CN,60:e6:bc,"6F, Building 2, No.115, Lane 1276 Nanle Rd",    201613
